日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019/6/14,'002607,中公教育,12.56,13.46,12.56,13.05,12.95,-0.39,-3.0116,2.2695,18617699,244659550.1,77462536326,10303419658
2019/6/13,'002607,中公教育,12.95,13.16,12.78,12.87,12.87,0.08,0.6216,0.9952,8163660,105727014.5,79867822088,10623350682
2019/6/12,'002607,中公教育,12.87,13.08,12.57,12.8,12.84,0.03,0.2336,1.042,8547543,109687503.2,79374430136,10557723805
2019/6/11,'002607,中公教育,12.84,12.88,12.3,12.3,12.4,0.44,3.5484,1.2428,10194839,129455515,79189408155,10533113726
2019/6/10,'002607,中公教育,12.4,12.55,12.1,12.22,12.22,0.18,1.473,0.8243,6762094,83916509.02,76475752424,10172165904
2019/6/6,'002607,中公教育,12.22,12.71,12.09,12.71,12.63,-0.41,-3.2462,1.3784,11307517,139555457.4,75365620534,10024505431
2019/6/5,'002607,中公教育,12.63,12.85,12.25,12.45,12.22,0.41,3.3552,1.6088,13197478,166058494.9,77894254283,10360843175
2019/6/4,'002607,中公教育,12.22,12.36,12.03,12.07,12.13,0.09,0.742,1.1772,9657038,118146272.6,75365620534,10024505431
2019/6/3,'002607,中公教育,12.13,12.22,11.92,12.18,12.13,0,0,1.0111,8294319,100148904.6,74810554589,9950675195
2019/5/31,'002607,中公教育,12.13,12.28,11.76,11.77,11.8,0.33,2.7966,1.3057,10711070,129880755.8,74810554589,9950675195
2019/5/30,'002607,中公教育,11.8,12.06,11.76,11.97,11.95,-0.15,-1.2552,0.6281,5152313,60954861.53,72775312790,9679964328
2019/5/29,'002607,中公教育,11.95,12.3,11.86,11.86,11.97,-0.02,-0.1671,0.978,8023078,96860296.37,73700422699,9803014722
2019/5/28,'002607,中公教育,11.97,12.2,11.49,11.55,11.55,0.42,3.6364,1.646,13502977,161979028,73823770686,9819421441
2019/5/27,'002607,中公教育,11.55,11.56,11.32,11.44,11.37,0.18,1.5831,0.6407,5255803,60318202.57,71233462943,9474880338
2019/5/24,'002607,中公教育,11.37,11.51,11.28,11.3,11.3,0.07,0.6195,0.6362,5218947,59386398.61,70123331053,9327219865
2019/5/23,'002607,中公教育,11.3,11.56,11.24,11.4,11.5,-0.2,-1.7391,0.5185,4253531,48319352.93,69691613096,9269796348
2019/5/22,'002607,中公教育,11.5,11.77,11.39,11.75,11.69,-0.19,-1.6253,0.7264,5958824,68834122.81,70925092974,9433863540
2019/5/21,'002607,中公教育,11.69,11.84,11.62,11.66,11.67,0.02,0.1714,0.778,6382292,74735838.31,72096898857,9589727372
2019/5/20,'002607,中公教育,11.67,12,11.24,11.87,11.99,-0.32,-2.6689,0.8198,6725021,78233030.61,71973550870,9573320653
2019/5/17,'002607,中公教育,11.99,12.6,11.98,12.24,12.24,-0.25,-2.0425,1.4778,12122623,149005216.4,73947118674,9835828160
2019/5/16,'002607,中公教育,12.24,12.24,11.87,12.06,12.03,0.21,1.7456,0.9094,7460199,89797789.82,75488968521,10040912150
2019/5/15,'002607,中公教育,12.03,12.11,11.86,11.99,11.9,0.13,1.0924,1.0592,8688817,104189625.9,74193814650,9868641599
2019/5/14,'002607,中公教育,11.9,12.04,11.67,11.76,11.91,-0.01,-0.084,0.8216,6740243,79948847.88,73392052729,9761997924
2019/5/13,'002607,中公教育,11.91,12.09,11.62,11.92,11.99,-0.08,-0.6672,0.7841,6431886,76583383.26,73453726723,9770201284
2019/5/10,'002607,中公教育,12.22,12.26,11.5,11.85,11.77,0.45,3.8233,1.3546,11112299,133535811.9,75365620534,10024505431
2019/5/9,'002607,中公教育,11.77,12.16,11.65,11.95,12.12,-0.35,-2.8878,0.9453,7754243,91907586.15,72590290809,9655354249
2019/5/8,'002607,中公教育,12.12,12.27,11.57,11.73,12.1,0.02,0.1653,1.2235,10036542,120183140.3,74748880595,9942471835
2019/5/7,'002607,中公教育,12.1,12.24,11.27,11.27,11.15,0.95,8.5202,1.8667,15312998,179523715.1,74625532607,9926065116
2019/5/6,'002607,中公教育,11.15,11.95,11.09,11.94,12.32,-1.17,-9.4968,2.1921,17982561,205789943.7,68766503187,9146745954
2019/4/30,'002607,中公教育,12.32,12.54,12.12,12.54,12.4,-0.08,-0.6452,0.9954,8165829,99898318.49,75982360473,10106539027
2019/4/29,'002607,中公教育,12.4,12.86,12.18,12.75,12.56,-0.16,-1.2739,1.2657,10382993,129170105.1,76475752424,10172165904
2019/4/26,'002607,中公教育,12.56,12.82,12.2,12.4,12.53,0.03,0.2394,1.353,11098964,138696386.5,77462536326,10303419658
2019/4/25,'002607,中公教育,12.53,13.1,12.48,12.82,12.81,-0.28,-2.1858,1.1463,9403448,120251534.2,77277514344,10278809579
2019/4/24,'002607,中公教育,12.81,13.26,12.63,13.15,13.06,-0.25,-1.9142,1.0173,8345476,107007853.3,79004386173,10508503648
2019/4/23,'002607,中公教育,13.06,13.37,12.85,13.3,13.29,-0.23,-1.7306,1.9035,15615164,204776191.2,80546236020,10713587638
2019/4/22,'002607,中公教育,13.29,13.3,12.5,12.6,12.6,0.69,5.4762,2.7916,22900471,298159338.2,81964737880,10902264908
2019/4/19,'002607,中公教育,12.6,12.66,12.22,12.28,12.21,0.39,3.1941,1.7115,14039818,175272288.4,77709232301,10336233096
2019/4/18,'002607,中公教育,12.21,12.46,12.07,12.41,12.41,-0.2,-1.6116,1.2861,10550602,129004591.3,75303946540,10016302072
2019/4/17,'002607,中公教育,12.41,12.54,12.3,12.52,12.52,-0.11,-0.8786,1.2193,10002330,124194028.4,76537426418,10180369264
2019/4/16,'002607,中公教育,12.52,12.63,12.19,12.41,12.41,0.11,0.8864,1.4982,12289886,152205538.6,77215840350,10270606219
2019/4/15,'002607,中公教育,12.41,13.07,12.39,12.97,12.84,-0.43,-3.3489,1.7502,14357751,182355594.5,76537426418,10180369264
2019/4/12,'002607,中公教育,12.84,12.97,12.51,12.58,12.71,0.13,1.0228,1.4476,11875410,151838006,79189408155,10533113726
2019/4/11,'002607,中公教育,12.71,13.41,12.69,13.13,13.17,-0.46,-3.4928,2.2728,18644190,242867042.2,78387646234,10426470052
2019/4/10,'002607,中公教育,13.17,13.58,12.73,12.87,12.86,0.31,2.4106,2.9217,23967990,316945387.5,81224649953,10803824593
2019/4/9,'002607,中公教育,12.86,13.1,12.55,12.91,12.77,0.09,0.7048,2.4016,19701165,251589802.8,79312756143,10549520446
2019/4/8,'002607,中公教育,12.77,13.18,12.34,13.11,12.95,-0.18,-1.39,2.2147,18168226,231744261.9,78757690198,10475690209
2019/4/4,'002607,中公教育,12.95,13.28,12.8,13.27,13.27,-0.32,-2.4115,1.9344,15868191,205591892.8,79867822088,10623350682
2019/4/3,'002607,中公教育,13.27,13.46,13,13.2,13.24,0.03,0.2266,1.9919,16340017,215408798.3,81841389892,10885858189
2019/4/2,'002607,中公教育,13.24,13.85,13.2,13.49,13.54,-0.3,-2.2157,2.8065,23022322,309903122.4,81656367910,10861248110
2019/4/1,'002607,中公教育,13.54,13.99,13.09,13.2,12.88,0.66,5.1242,4.162,34142594,464990795.9,83506587727,11107348898
2019/3/29,'002607,中公教育,12.88,13.03,11.76,11.86,11.88,1,8.4175,4.8372,39681354,499350769.7,79436104130,10565927165
2019/3/28,'002607,中公教育,11.88,12.51,11.67,12.4,12.32,-0.44,-3.5714,3.0398,24936354,299684460.6,73268704741,9745591205
2019/3/27,'002607,中公教育,12.32,12.32,11.23,11.23,11.2,1.12,10,5.0696,41588004,497199528.6,75982360473,10106539027
2019/3/26,'002607,中公教育,11.2,12.15,11.16,12.14,11.98,-0.78,-6.5109,2.4284,19920913,229520043.5,69074873157,9187762752
2019/3/25,'002607,中公教育,11.98,12.24,11.8,11.92,12.03,-0.05,-0.4156,1.5168,12442788,150283938,73885444680,9827624801
2019/3/22,'002607,中公教育,12.03,12.15,11.85,12.1,12.05,-0.02,-0.166,1.4331,11756130,141128221.9,74193814650,9868641599
2019/3/21,'002607,中公教育,12.05,12.4,12,12.3,12.29,-0.24,-1.9528,2.7618,22656373,275836366.3,74317162637,9885048318
2019/3/20,'002607,中公教育,12.29,12.59,12.15,12.37,12.38,-0.09,-0.727,3.1615,25934890,319293702.6,75797338491,10081928948
2019/3/19,'002607,中公教育,12.38,12.5,11.9,12.07,12.09,0.29,2.3987,2.8046,23006997,282433735.1,76352404436,10155759185
2019/3/18,'002607,中公教育,12.09,12.13,11.67,11.7,11.64,0.45,3.866,2.8645,23498583,281865202.4,74563858613,9917861756
2019/3/15,'002607,中公教育,11.64,11.88,11.45,11.6,11.55,0.09,0.7792,2.1003,17229149,201456129.9,71788528888,9548710574
2019/3/14,'002607,中公教育,11.55,12.03,11.34,11.68,11.65,-0.1,-0.8584,2.7022,22166917,260358123.2,71233462943,9474880338
2019/3/13,'002607,中公教育,11.65,12.04,11.61,11.98,12.08,-0.43,-3.5596,3.0396,24934870,293828402.7,71850202882,9556913934
2019/3/12,'002607,中公教育,12.08,12.24,11.8,12.15,12.15,-0.07,-0.5761,3.5278,28939915,347878699.5,74502184619,9909658397
2019/3/11,'002607,中公教育,12.15,12.18,11.62,11.62,11.57,0.58,5.013,3.8614,31676711,380181901.4,74933902576,9967081914
2019/3/8,'002607,中公教育,11.57,12.22,11.2,11.3,11.73,-0.16,-1.364,4.2493,34858317,409495452.1,71356810931,9491287057
2019/3/7,'002607,中公教育,11.73,12.03,11.61,12.01,12.09,-0.36,-2.9777,4.872,39966511,471274840.2,72343594833,9622540811
2019/3/6,'002607,中公教育,12.09,12.45,11.96,12.33,12.33,-0.24,-1.9465,3.7214,30527916,369737224.3,74563858613,9917861756
2019/3/5,'002607,中公教育,12.33,12.43,12.01,12.3,12.3,0.03,0.2439,3.881,31837385,389174695.2,76044034466,10114742387
2019/3/4,'002607,中公教育,12.3,12.88,11.85,12.13,12.12,0.18,1.4851,5.6289,46176107,571089551.6,75859012485,10090132308
2019/3/1,'002607,中公教育,12.12,12.85,11.71,12.21,12.2,-0.08,-0.6557,5.629,46176945,564720654.8,74748880595,9942471835
2019/2/28,'002607,中公教育,12.2,12.36,11.09,11.2,11.3,0.9,7.9646,7.6135,62455885,743755494.6,75242272546,10008098712
2019/2/27,'002607,中公教育,11.3,11.78,10.35,10.61,10.72,0.58,5.4104,7.9185,64958670,720627430.6,69691613096,9269796348
2019/2/26,'002607,中公教育,10.72,12.02,10.61,12,11.12,-0.4,-3.5971,8.6853,71248739,803660774.7,66114521450,8794001491
2019/2/25,'002607,中公教育,11.12,11.12,10.51,10.66,10.11,1.01,9.9901,3.0506,25025537,274806181.2,68581481206,9122135875
2019/2/22,'002607,中公教育,10.11,10.11,9,9.02,9.19,0.92,10.0109,8.671,71131393,694827798.1,62352407823,8293596556
2019/2/21,'002607,中公教育,9.19,9.94,8.9,9.78,9.72,-0.53,-5.4527,8.5294,69969605,667777060.8,56678400385,7538887472
2019/2/20,'002607,亚夏汽车,9.72,9.84,9.51,9.75,9.7,0.02,0.2062,2.9185,23941422,231256443,59947122061,7973665531
2019/2/19,'002607,亚夏汽车,9.7,9.79,9.12,9.22,9.21,0.49,5.3203,4.9847,40891191,389472516,59823774073,7957258812
2019/2/18,'002607,亚夏汽车,9.21,9.28,8.9,8.96,8.98,0.23,2.5612,3.1205,25598466,233811445.1,56801748373,7555294192
2019/2/15,'002607,亚夏汽车,8.98,9.09,8.71,8.91,8.9,0.08,0.8989,2.8503,23381710,207660008.1,55383246513,7366616921
2019/2/14,'002607,亚夏汽车,8.9,9.43,8.74,8.9,8.57,0.33,3.8506,4.9453,40568199,365758546.4,54889854562,7300990044
2019/2/13,'002607,亚夏汽车,8.57,8.64,8.44,8.55,8.57,0,0,2.3859,19572137,167159408,52854612764,7030279177
2019/2/12,'002607,亚夏汽车,8.57,8.83,8.44,8.5,8.62,-0.05,-0.58,3.3934,27837158,240234042.5,52854612764,7030279177
2019/2/11,'002607,亚夏汽车,8.62,8.65,8.3,8.42,8.38,0.24,2.864,3.1062,25481080,216284348.5,53162982733,7071295975
2019/2/1,'002607,亚夏汽车,8.38,8.44,8.12,8.25,8.16,0.22,2.6961,2.2379,18358296,152945884.4,51682806880,6874415345
2019/1/31,'002607,亚夏汽车,8.16,8.43,8.13,8.39,8.4,-0.24,-2.8571,2.7562,22609822,186652232.1,50325979014,6693941434
2019/1/30,'002607,亚夏汽车,8.4,8.56,8.3,8.33,8.42,-0.02,-0.2375,3.6678,30088509,253188407.1,51806154868,6890822064
2019/1/29,'002607,亚夏汽车,8.42,8.66,8.1,8.1,7.89,0.53,6.7174,7.1527,58676072,494126312.3,6907228783,6907228783
2019/1/28,'002607,亚夏汽车,7.89,7.89,7.73,7.82,7.74,0.15,1.938,1.9393,15908509,124099591.7,6472450724,6472450724
2019/1/25,'002607,亚夏汽车,7.74,7.97,7.69,7.83,7.88,-0.14,-1.7766,2.8856,23671283,185635263.6,6349400330,6349400330
2019/1/24,'002607,亚夏汽车,7.88,8.09,7.77,7.97,7.88,0,0,2.9069,23845967,189157332.7,6464247365,6464247365
2019/1/23,'002607,亚夏汽车,7.88,7.92,7.67,7.85,7.89,-0.01,-0.1267,2.739,22468620,175065570.4,6464247365,6464247365
2019/1/22,'002607,亚夏汽车,7.89,8.13,7.82,8.13,8.04,-0.15,-1.8657,3.4511,28310577,224621171.3,6472450724,6472450724
2019/1/21,'002607,亚夏汽车,8.04,8.17,7.65,7.73,7.7,0.34,4.4156,5.3057,43524752,347088339.4,6595501118,6595501118
2019/1/18,'002607,亚夏汽车,7.7,7.81,7.38,7.45,7.55,0.15,1.9868,4.7758,39177877,299072428.5,6316586892,6316586892
2019/1/17,'002607,亚夏汽车,7.55,7.76,7.25,7.31,7.53,0.02,0.2656,4.8597,39866132,298521029.1,6193536498,6193536498
2019/1/16,'002607,亚夏汽车,7.53,7.95,7.46,7.46,7.23,0.3,4.1494,7.5232,61715824,480749593.2,6177129779,6177129779
2019/1/15,'002607,亚夏汽车,7.23,7.27,7.15,7.2,7.19,0.04,0.5563,1.492,12239635,88386226.02,5931028991,5931028991
2019/1/14,'002607,亚夏汽车,7.19,7.27,7.09,7.15,7.17,0.02,0.2789,1.6241,13322980,95913993.41,5898215552,5898215552
2019/1/11,'002607,亚夏汽车,7.17,7.17,7.02,7.14,7.1,0.07,0.9859,1.7987,14755124,104674389.3,5881808833,5881808833
2019/1/10,'002607,亚夏汽车,7.1,7.24,7.07,7.21,7.26,-0.16,-2.2039,2.1463,17607160,125993083,5824385316,5824385316
2019/1/9,'002607,亚夏汽车,7.26,7.34,7.19,7.23,7.18,0.08,1.1142,2.9956,24574317,178816511.1,5955639070,5955639070
2019/1/8,'002607,亚夏汽车,7.18,7.45,7.16,7.45,7.42,-0.24,-3.2345,3.0159,24740818,179470693,5890012193,5890012193
2019/1/7,'002607,亚夏汽车,7.81,7.98,7.65,7.93,7.81,0,0,3.8893,31905238,249950144.2,6406823848,6406823848
2019/1/4,'002607,亚夏汽车,7.81,7.89,7.35,7.45,7.55,0.26,3.4437,3.5614,29215543,225138674.7,6406823848,6406823848
2019/1/3,'002607,亚夏汽车,7.55,7.66,7.25,7.33,7.33,0.22,3.0014,3.54,29040051,217546706.4,6193536498,6193536498
2019/1/2,'002607,亚夏汽车,7.33,7.34,7.17,7.25,7.2,0.13,1.8056,2.1177,17371907,126150667.2,6013062587,6013062587
